STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00048351,"SONOMA, CA US",9/23/1984,82,43,80
USC00048351,"SONOMA, CA US",9/24/1984,90,41,89
USC00048351,"SONOMA, CA US",9/25/1984,91,50,91
USC00048351,"SONOMA, CA US",9/26/1984,95,45,95
USC00048351,"SONOMA, CA US",9/27/1984,98,50,95
USC00048351,"SONOMA, CA US",9/28/1984,95,48,91
USC00048351,"SONOMA, CA US",9/29/1984,90,47,86
USC00048351,"SONOMA, CA US",9/30/1984,75,51,72
USC00048351,"SONOMA, CA US",10/1/1984,85,44,81
USC00048351,"SONOMA, CA US",10/2/1984,85,45,81
USC00048351,"SONOMA, CA US",10/3/1984,74,56,68
USC00048351,"SONOMA, CA US",10/4/1984,83,51,73
USC00048351,"SONOMA, CA US",10/5/1984,82,56,75
USC00048351,"SONOMA, CA US",10/6/1984,86,49,85
USC00048351,"SONOMA, CA US",10/7/1984,91,49,90
USC00048351,"SONOMA, CA US",10/8/1984,82,50,72
USC00048351,"SONOMA, CA US",10/9/1984,83,44,76
USC00048351,"SONOMA, CA US",10/10/1984,75,41,69
USC00048351,"SONOMA, CA US",10/11/1984,71,50,68
USC00048351,"SONOMA, CA US",10/12/1984,76,46,72
USC00048351,"SONOMA, CA US",10/13/1984,84,59,82
USC00048351,"SONOMA, CA US",10/14/1984,82,43,80
USC00048351,"SONOMA, CA US",10/15/1984,76,44,74
USC00048351,"SONOMA, CA US",10/16/1984,51,42,51
USC00048351,"SONOMA, CA US",10/17/1984,68,31,68
USC00048351,"SONOMA, CA US",10/18/1984,65,35,60
USC00048351,"SONOMA, CA US",10/19/1984,71,46,65
USC00048351,"SONOMA, CA US",10/20/1984,76,45,71
USC00048351,"SONOMA, CA US",10/21/1984,70,40,69
USC00048351,"SONOMA, CA US",10/22/1984,78,38,77
USC00048351,"SONOMA, CA US",10/23/1984,86,41,85
USC00048351,"SONOMA, CA US",10/24/1984,90,43,89
USC00048351,"SONOMA, CA US",10/25/1984,87,55,83
USC00048351,"SONOMA, CA US",10/26/1984,73,43,62
USC00048351,"SONOMA, CA US",10/27/1984,72,38,66
USC00048351,"SONOMA, CA US",10/28/1984,62,39,60
USC00048351,"SONOMA, CA US",10/29/1984,68,53,63
USC00048351,"SONOMA, CA US",10/30/1984,60,42,58
USC00048351,"SONOMA, CA US",10/31/1984,70,35,65
USC00048351,"SONOMA, CA US",11/1/1984,71,32,64
USC00048351,"SONOMA, CA US",11/2/1984,60,48,59
USC00048351,"SONOMA, CA US",11/3/1984,71,40,68
USC00048351,"SONOMA, CA US",11/4/1984,75,37,73
USC00048351,"SONOMA, CA US",11/5/1984,65,39,60
USC00048351,"SONOMA, CA US",11/6/1984,65,48,59
USC00048351,"SONOMA, CA US",11/7/1984,56,37,55
USC00048351,"SONOMA, CA US",11/8/1984,61,37,56
USC00048351,"SONOMA, CA US",11/9/1984,65,37,61
USC00048351,"SONOMA, CA US",11/10/1984,53,45,52
USC00048351,"SONOMA, CA US",11/11/1984,60,49,59
USC00048351,"SONOMA, CA US",11/12/1984,59,50,54
USC00048351,"SONOMA, CA US",11/13/1984,62,48,60
USC00048351,"SONOMA, CA US",11/14/1984,64,36,62
USC00048351,"SONOMA, CA US",11/15/1984,52,42,52
USC00048351,"SONOMA, CA US",11/16/1984,63,47,58
USC00048351,"SONOMA, CA US",11/17/1984,62,37,58
USC00048351,"SONOMA, CA US",11/18/1984,67,40,63
USC00048351,"SONOMA, CA US",11/19/1984,67,36,65
USC00048351,"SONOMA, CA US",11/20/1984,75,41,68
USC00048351,"SONOMA, CA US",11/21/1984,67,38,62
USC00048351,"SONOMA, CA US",11/22/1984,64,36,60
USC00048351,"SONOMA, CA US",11/23/1984,53,40,47
USC00048351,"SONOMA, CA US",11/24/1984,59,42,54
USC00048351,"SONOMA, CA US",11/25/1984,61,35,55
USC00048351,"SONOMA, CA US",11/26/1984,56,30,51
USC00048351,"SONOMA, CA US",11/27/1984,55,45,55
USC00048351,"SONOMA, CA US",11/28/1984,60,48,53
USC00048351,"SONOMA, CA US",11/29/1984,56,32,52
USC00048351,"SONOMA, CA US",11/30/1984,61,36,56
USC00048351,"SONOMA, CA US",12/1/1984,61,37,57
USC00048351,"SONOMA, CA US",12/2/1984,50,36,48
USC00048351,"SONOMA, CA US",12/3/1984,60,42,58
USC00048351,"SONOMA, CA US",12/4/1984,50,31,49
USC00048351,"SONOMA, CA US",12/5/1984,61,41,57
USC00048351,"SONOMA, CA US",12/6/1984,69,36,64
USC00048351,"SONOMA, CA US",12/7/1984,66,34,63
USC00048351,"SONOMA, CA US",12/8/1984,64,36,55
USC00048351,"SONOMA, CA US",12/9/1984,67,43,60
USC00048351,"SONOMA, CA US",12/10/1984,60,44,58
USC00048351,"SONOMA, CA US",12/11/1984,61,43,56
USC00048351,"SONOMA, CA US",12/12/1984,60,41,57
USC00048351,"SONOMA, CA US",12/13/1984,63,33,58
USC00048351,"SONOMA, CA US",12/14/1984,65,33,60
USC00048351,"SONOMA, CA US",12/15/1984,54,37,47
USC00048351,"SONOMA, CA US",12/16/1984,55,27,50
USC00048351,"SONOMA, CA US",12/17/1984,56,27,51
USC00048351,"SONOMA, CA US",12/18/1984,44,31,43
USC00048351,"SONOMA, CA US",12/19/1984,64,34,58
USC00048351,"SONOMA, CA US",12/20/1984,54,27,52
USC00048351,"SONOMA, CA US",12/21/1984,53,30,52
USC00048351,"SONOMA, CA US",12/22/1984,57,27,56
USC00048351,"SONOMA, CA US",12/23/1984,57,26,55
USC00048351,"SONOMA, CA US",12/24/1984,50,33,46
USC00048351,"SONOMA, CA US",12/25/1984,48,33,45
USC00048351,"SONOMA, CA US",12/26/1984,56,34,51
USC00048351,"SONOMA, CA US",12/27/1984,57,34,51
USC00048351,"SONOMA, CA US",12/28/1984,56,26,49
USC00048351,"SONOMA, CA US",12/29/1984,45,32,45
USC00048351,"SONOMA, CA US",12/30/1984,46,31,46
USC00048351,"SONOMA, CA US",12/31/1984,48,35,48
USC00048351,"SONOMA, CA US",1/1/1985,47,24,46
USC00048351,"SONOMA, CA US",1/2/1985,57,24,55
USC00048351,"SONOMA, CA US",1/3/1985,61,27,58
USC00048351,"SONOMA, CA US",1/4/1985,54,26,52
USC00048351,"SONOMA, CA US",1/5/1985,50,35,49
USC00048351,"SONOMA, CA US",1/6/1985,50,38,50
USC00048351,"SONOMA, CA US",1/7/1985,58,43,52
USC00048351,"SONOMA, CA US",1/8/1985,61,32,55
USC00048351,"SONOMA, CA US",1/9/1985,56,40,50
USC00048351,"SONOMA, CA US",1/10/1985,65,30,60
USC00048351,"SONOMA, CA US",1/11/1985,48,31,48
USC00048351,"SONOMA, CA US",1/12/1985,55,31,53
USC00048351,"SONOMA, CA US",1/13/1985,53,24,52
USC00048351,"SONOMA, CA US",1/14/1985,47,29,46
USC00048351,"SONOMA, CA US",1/15/1985,47,33,47
USC00048351,"SONOMA, CA US",1/16/1985,57,31,54
USC00048351,"SONOMA, CA US",1/17/1985,62,27,60
USC00048351,"SONOMA, CA US",1/18/1985,50,32,50
USC00048351,"SONOMA, CA US",1/19/1985,48,34,47
USC00048351,"SONOMA, CA US",1/20/1985,48,32,44
USC00048351,"SONOMA, CA US",1/21/1985,45,37,42
USC00048351,"SONOMA, CA US",1/22/1985,53,30,50
USC00048351,"SONOMA, CA US",1/23/1985,54,27,51
USC00048351,"SONOMA, CA US",1/24/1985,53,32,45
USC00048351,"SONOMA, CA US",1/25/1985,49,32,48
USC00048351,"SONOMA, CA US",1/26/1985,57,32,55
USC00048351,"SONOMA, CA US",1/27/1985,60,28,57
USC00048351,"SONOMA, CA US",1/28/1985,53,34,50
USC00048351,"SONOMA, CA US",1/29/1985,58,28,57
USC00048351,"SONOMA, CA US",1/30/1985,65,29,58
USC00048351,"SONOMA, CA US",1/31/1985,63,31,60
USC00048351,"SONOMA, CA US",2/1/1985,58,27,54
USC00048351,"SONOMA, CA US",2/2/1985,59,32,54
USC00048351,"SONOMA, CA US",2/3/1985,60,26,55
USC00048351,"SONOMA, CA US",2/4/1985,62,31,58
USC00048351,"SONOMA, CA US",2/5/1985,62,27,58
USC00048351,"SONOMA, CA US",2/6/1985,52,28,52
USC00048351,"SONOMA, CA US",2/7/1985,54,45,54
USC00048351,"SONOMA, CA US",2/8/1985,61,43,54
USC00048351,"SONOMA, CA US",2/9/1985,58,28,54
USC00048351,"SONOMA, CA US",2/10/1985,60,26,60
USC00048351,"SONOMA, CA US",2/11/1985,60,31,60
USC00048351,"SONOMA, CA US",2/12/1985,69,40,68
USC00048351,"SONOMA, CA US",2/13/1985,72,35,71
USC00048351,"SONOMA, CA US",2/14/1985,72,35,71
USC00048351,"SONOMA, CA US",2/15/1985,74,36,72
USC00048351,"SONOMA, CA US",2/16/1985,76,36,72
USC00048351,"SONOMA, CA US",2/17/1985,72,36,72
USC00048351,"SONOMA, CA US",2/18/1985,75,36,72
USC00048351,"SONOMA, CA US",2/19/1985,68,34,65
USC00048351,"SONOMA, CA US",2/20/1985,69,40,65
USC00048351,"SONOMA, CA US",2/21/1985,83,41,79
USC00048351,"SONOMA, CA US",2/22/1985,81,60,80
USC00048351,"SONOMA, CA US",2/23/1985,84,52,77
USC00048351,"SONOMA, CA US",2/24/1985,74,37,72
USC00048351,"SONOMA, CA US",2/25/1985,74,38,72
USC00048351,"SONOMA, CA US",2/26/1985,73,35,71
USC00048351,"SONOMA, CA US",2/27/1985,83,42,76
USC00048351,"SONOMA, CA US",2/28/1985,75,35,72
USC00048351,"SONOMA, CA US",8/1/1985,82,47,80
USC00048351,"SONOMA, CA US",8/2/1985,95,48,89
USC00048351,"SONOMA, CA US",8/3/1985,99,49,95
USC00048351,"SONOMA, CA US",8/4/1985,91,49,90
USC00048351,"SONOMA, CA US",8/5/1985,87,49,85
USC00048351,"SONOMA, CA US",8/6/1985,92,50,70
USC00048351,"SONOMA, CA US",8/7/1985,86,46,84
USC00048351,"SONOMA, CA US",8/8/1985,91,44,89
USC00048351,"SONOMA, CA US",8/9/1985,98,47,97
USC00048351,"SONOMA, CA US",8/10/1985,87,43,83
USC00048351,"SONOMA, CA US",8/11/1985,90,43,85
USC00048351,"SONOMA, CA US",8/12/1985,82,54,75
USC00048351,"SONOMA, CA US",8/13/1985,82,53,76
USC00048351,"SONOMA, CA US",8/14/1985,87,47,77
USC00048351,"SONOMA, CA US",8/15/1985,78,53,76
USC00048351,"SONOMA, CA US",8/16/1985,80,52,77
USC00048351,"SONOMA, CA US",8/17/1985,79,50,70
USC00048351,"SONOMA, CA US",8/18/1985,80,50,78
USC00048351,"SONOMA, CA US",8/19/1985,80,43,80
USC00048351,"SONOMA, CA US",8/20/1985,85,46,81
USC00048351,"SONOMA, CA US",8/21/1985,83,42,80
USC00048351,"SONOMA, CA US",8/22/1985,90,40,89
USC00048351,"SONOMA, CA US",8/23/1985,95,39,93
USC00048351,"SONOMA, CA US",8/24/1985,96,46,93
USC00048351,"SONOMA, CA US",8/25/1985,91,47,89
USC00048351,"SONOMA, CA US",8/26/1985,89,48,87
USC00048351,"SONOMA, CA US",8/27/1985,85,42,83
USC00048351,"SONOMA, CA US",8/28/1985,90,38,88
USC00048351,"SONOMA, CA US",8/29/1985,80,38,75
USC00048351,"SONOMA, CA US",8/30/1985,91,49,86
USC00048351,"SONOMA, CA US",8/31/1985,95,44,91
USC00048351,"SONOMA, CA US",9/1/1985,90,54,78
USC00048351,"SONOMA, CA US",9/2/1985,79,48,77
USC00048351,"SONOMA, CA US",9/3/1985,83,43,83
USC00048351,"SONOMA, CA US",9/4/1985,80,47,75
USC00048351,"SONOMA, CA US",9/5/1985,80,52,77
USC00048351,"SONOMA, CA US",9/6/1985,67,51,66
USC00048351,"SONOMA, CA US",9/7/1985,70,53,70
USC00048351,"SONOMA, CA US",9/8/1985,72,49,72
USC00048351,"SONOMA, CA US",9/9/1985,69,45,68
USC00048351,"SONOMA, CA US",9/10/1985,74,42,70
USC00048351,"SONOMA, CA US",9/11/1985,75,38,70
USC00048351,"SONOMA, CA US",9/12/1985,84,40,79
USC00048351,"SONOMA, CA US",9/13/1985,82,45,74
USC00048351,"SONOMA, CA US",9/14/1985,82,48,78
USC00048351,"SONOMA, CA US",9/15/1985,85,43,80
USC00048351,"SONOMA, CA US",9/16/1985,82,47,80
USC00048351,"SONOMA, CA US",9/17/1985,77,42,66
USC00048351,"SONOMA, CA US",9/18/1985,80,40,78
USC00048351,"SONOMA, CA US",9/19/1985,90,40,83
USC00048351,"SONOMA, CA US",9/20/1985,87,43,86
USC00048351,"SONOMA, CA US",9/21/1985,93,44,91
USC00048351,"SONOMA, CA US",9/22/1985,96,45,94
USC00048351,"SONOMA, CA US",9/23/1985,90,45,90
USC00048351,"SONOMA, CA US",9/24/1985,99,46,94
USC00048351,"SONOMA, CA US",9/25/1985,94,46,92
USC00048351,"SONOMA, CA US",9/26/1985,81,47,75
USC00048351,"SONOMA, CA US",9/27/1985,77,52,69
USC00048351,"SONOMA, CA US",9/28/1985,80,50,79
USC00048351,"SONOMA, CA US",9/29/1985,76,46,72
USC00048351,"SONOMA, CA US",9/30/1985,74,43,72
USC00048351,"SONOMA, CA US",10/1/1985,86,40,86
USC00048351,"SONOMA, CA US",10/2/1985,98,43,92
USC00048351,"SONOMA, CA US",10/3/1985,105,52,98
USC00048351,"SONOMA, CA US",10/4/1985,102,49,96
USC00048351,"SONOMA, CA US",10/5/1985,98,47,76
USC00048351,"SONOMA, CA US",10/6/1985,73,50,65
USC00048351,"SONOMA, CA US",10/7/1985,76,47,70
USC00048351,"SONOMA, CA US",10/8/1985,77,46,70
USC00048351,"SONOMA, CA US",10/9/1985,83,41,78
USC00048351,"SONOMA, CA US",10/10/1985,83,35,77
USC00048351,"SONOMA, CA US",10/11/1985,82,34,72
USC00048351,"SONOMA, CA US",10/12/1985,79,31,75
USC00048351,"SONOMA, CA US",10/13/1985,85,35,85
USC00048351,"SONOMA, CA US",10/14/1985,88,33,87
USC00048351,"SONOMA, CA US",10/15/1985,89,35,89
USC00048351,"SONOMA, CA US",10/16/1985,83,34,82
USC00048351,"SONOMA, CA US",10/17/1985,80,43,78
USC00048351,"SONOMA, CA US",10/18/1985,77,40,73
USC00048351,"SONOMA, CA US",10/19/1985,68,41,67
USC00048351,"SONOMA, CA US",10/20/1985,65,43,60
USC00048351,"SONOMA, CA US",10/21/1985,65,44,63
USC00048351,"SONOMA, CA US",10/22/1985,59,38,58
USC00048351,"SONOMA, CA US",10/23/1985,77,48,75
USC00048351,"SONOMA, CA US",10/24/1985,82,44,80
USC00048351,"SONOMA, CA US",10/25/1985,81,39,81
USC00048351,"SONOMA, CA US",10/26/1985,82,41,80
USC00048351,"SONOMA, CA US",10/27/1985,82,40,79
USC00048351,"SONOMA, CA US",10/28/1985,77,40,70
USC00048351,"SONOMA, CA US",10/29/1985,61,36,58
USC00048351,"SONOMA, CA US",10/30/1985,73,43,68
USC00048351,"SONOMA, CA US",10/31/1985,78,34,74
USC00048351,"SONOMA, CA US",11/1/1985,91,40,85
USC00048351,"SONOMA, CA US",11/2/1985,85,41,81
USC00048351,"SONOMA, CA US",11/3/1985,80,42,75
USC00048351,"SONOMA, CA US",11/4/1985,75,48,65
USC00048351,"SONOMA, CA US",11/5/1985,82,38,80
USC00048351,"SONOMA, CA US",11/6/1985,83,41,78
USC00048351,"SONOMA, CA US",11/7/1985,82,38,76
USC00048351,"SONOMA, CA US",11/8/1985,70,36,62
USC00048351,"SONOMA, CA US",11/9/1985,65,34,55
USC00048351,"SONOMA, CA US",11/10/1985,57,38,50
USC00048351,"SONOMA, CA US",11/11/1985,52,33,50
USC00048351,"SONOMA, CA US",11/12/1985,60,25,54
USC00048351,"SONOMA, CA US",11/13/1985,58,22,52
USC00048351,"SONOMA, CA US",11/14/1985,60,22,58
USC00048351,"SONOMA, CA US",11/15/1985,53,28,53
USC00048351,"SONOMA, CA US",11/16/1985,59,41,56
USC00048351,"SONOMA, CA US",11/17/1985,60,35,50
USC00048351,"SONOMA, CA US",11/18/1985,60,26,55
USC00048351,"SONOMA, CA US",11/19/1985,58,22,56
USC00048351,"SONOMA, CA US",11/20/1985,56,35,41
USC00048351,"SONOMA, CA US",11/21/1985,54,27,50
USC00048351,"SONOMA, CA US",11/22/1985,56,26,48
USC00048351,"SONOMA, CA US",11/23/1985,49,37,48
USC00048351,"SONOMA, CA US",11/24/1985,52,40,52
USC00048351,"SONOMA, CA US",11/25/1985,61,45,59
USC00048351,"SONOMA, CA US",11/26/1985,61,31,59
USC00048351,"SONOMA, CA US",11/27/1985,55,38,52
USC00048351,"SONOMA, CA US",11/28/1985,57,42,56
USC00048351,"SONOMA, CA US",11/29/1985,57,43,50
USC00048351,"SONOMA, CA US",11/30/1985,59,30,54
USC00048351,"SONOMA, CA US",12/1/1985,52,35,50
USC00048351,"SONOMA, CA US",12/2/1985,65,38,60
USC00048351,"SONOMA, CA US",12/3/1985,65,46,59
USC00048351,"SONOMA, CA US",12/4/1985,57,37,56
USC00048351,"SONOMA, CA US",12/5/1985,66,41,60
USC00048351,"SONOMA, CA US",12/6/1985,58,36,56
USC00048351,"SONOMA, CA US",12/7/1985,61,46,55
USC00048351,"SONOMA, CA US",12/8/1985,59,31,53
USC00048351,"SONOMA, CA US",12/9/1985,64,29,60
USC00048351,"SONOMA, CA US",12/10/1985,58,24,54
USC00048351,"SONOMA, CA US",12/11/1985,60,32,55
USC00048351,"SONOMA, CA US",12/12/1985,55,19,50
USC00048351,"SONOMA, CA US",12/13/1985,56,20,52
USC00048351,"SONOMA, CA US",12/14/1985,54,23,52
USC00048351,"SONOMA, CA US",12/15/1985,53,23,50
USC00048351,"SONOMA, CA US",12/16/1985,54,23,52
USC00048351,"SONOMA, CA US",12/17/1985,62,26,57
USC00048351,"SONOMA, CA US",12/18/1985,55,24,50
USC00048351,"SONOMA, CA US",12/19/1985,54,24,50
USC00048351,"SONOMA, CA US",12/20/1985,55,28,52
USC00048351,"SONOMA, CA US",12/21/1985,51,28,47
USC00048351,"SONOMA, CA US",12/22/1985,53,29,46
USC00048351,"SONOMA, CA US",12/23/1985,52,26,49
USC00048351,"SONOMA, CA US",12/24/1985,52,27,48
USC00048351,"SONOMA, CA US",12/25/1985,51,28,48
USC00048351,"SONOMA, CA US",12/26/1985,52,25,45
USC00048351,"SONOMA, CA US",12/27/1985,49,27,47
USC00048351,"SONOMA, CA US",12/28/1985,49,30,43
USC00048351,"SONOMA, CA US",12/29/1985,47,33,43
USC00048351,"SONOMA, CA US",12/30/1985,55,41,54
USC00048351,"SONOMA, CA US",12/31/1985,58,46,58
USC00048351,"SONOMA, CA US",1/1/1986,63,44,59
USC00048351,"SONOMA, CA US",1/2/1986,60,40,55
USC00048351,"SONOMA, CA US",1/3/1986,57,42,55
USC00048351,"SONOMA, CA US",1/4/1986,53,46,58
USC00048351,"SONOMA, CA US",1/5/1986,65,50,60
USC00048351,"SONOMA, CA US",1/6/1986,64,38,64
USC00048351,"SONOMA, CA US",1/7/1986,65,32,58
USC00048351,"SONOMA, CA US",1/8/1986,65,35,63
USC00048351,"SONOMA, CA US",1/9/1986,65,30,63
USC00048351,"SONOMA, CA US",1/10/1986,54,38,52
USC00048351,"SONOMA, CA US",1/11/1986,59,34,53
USC00048351,"SONOMA, CA US",1/12/1986,55,34,52
USC00048351,"SONOMA, CA US",1/13/1986,51,31,51
USC00048351,"SONOMA, CA US",1/14/1986,49,40,49
USC00048351,"SONOMA, CA US",1/15/1986,54,42,51
USC00048351,"SONOMA, CA US",1/16/1986,57,50,56
USC00048351,"SONOMA, CA US",1/17/1986,62,53,61
USC00048351,"SONOMA, CA US",1/18/1986,58,48,58
USC00048351,"SONOMA, CA US",1/19/1986,59,51,56
USC00048351,"SONOMA, CA US",1/20/1986,72,38,67
USC00048351,"SONOMA, CA US",1/21/1986,60,40,56
USC00048351,"SONOMA, CA US",1/22/1986,60,41,57
USC00048351,"SONOMA, CA US",1/23/1986,59,43,57
USC00048351,"SONOMA, CA US",1/24/1986,63,35,59
USC00048351,"SONOMA, CA US",1/25/1986,67,34,63
USC00048351,"SONOMA, CA US",1/26/1986,68,36,65
USC00048351,"SONOMA, CA US",1/27/1986,67,39,62
USC00048351,"SONOMA, CA US",1/28/1986,63,43,55
USC00048351,"SONOMA, CA US",1/29/1986,55,50,52
USC00048351,"SONOMA, CA US",1/30/1986,62,50,61
USC00048351,"SONOMA, CA US",1/31/1986,59,53,57
USC00048351,"SONOMA, CA US",2/1/1986,63,46,58
USC00048351,"SONOMA, CA US",2/2/1986,63,51,53
USC00048351,"SONOMA, CA US",2/3/1986,57,45,53
USC00048351,"SONOMA, CA US",2/4/1986,63,40,59
USC00048351,"SONOMA, CA US",2/5/1986,62,39,56
USC00048351,"SONOMA, CA US",2/6/1986,60,38,56
USC00048351,"SONOMA, CA US",2/7/1986,61,33,56
USC00048351,"SONOMA, CA US",2/8/1986,60,31,58
USC00048351,"SONOMA, CA US",2/9/1986,65,37,60
USC00048351,"SONOMA, CA US",2/10/1986,60,33,58
USC00048351,"SONOMA, CA US",2/11/1986,57,37,37
USC00048351,"SONOMA, CA US",2/12/1986,57,37,52
USC00048351,"SONOMA, CA US",2/13/1986,62,47,59
USC00048351,"SONOMA, CA US",2/14/1986,59,55,58
USC00048351,"SONOMA, CA US",2/15/1986,58,51,57
USC00048351,"SONOMA, CA US",2/16/1986,60,53,55
USC00048351,"SONOMA, CA US",2/17/1986,59,54,57
USC00048351,"SONOMA, CA US",2/18/1986,65,57,59
USC00048351,"SONOMA, CA US",2/19/1986,65,53,54
USC00048351,"SONOMA, CA US",2/20/1986,66,49,59
USC00048351,"SONOMA, CA US",2/21/1986,63,45,61
USC00048351,"SONOMA, CA US",2/22/1986,68,45,65
USC00048351,"SONOMA, CA US",2/23/1986,71,43,70
USC00048351,"SONOMA, CA US",2/24/1986,73,45,71
USC00048351,"SONOMA, CA US",2/25/1986,74,46,73
USC00048351,"SONOMA, CA US",2/26/1986,76,46,74
USC00048351,"SONOMA, CA US",2/27/1986,76,48,74
USC00048351,"SONOMA, CA US",2/28/1986,76,49,70
USC00048351,"SONOMA, CA US",3/1/1986,77,44,71
USC00048351,"SONOMA, CA US",3/2/1986,76,40,67
USC00048351,"SONOMA, CA US",3/3/1986,76,46,71
USC00048351,"SONOMA, CA US",3/4/1986,76,44,74
USC00048351,"SONOMA, CA US",3/5/1986,75,49,75
USC00048351,"SONOMA, CA US",3/6/1986,75,46,69
USC00048351,"SONOMA, CA US",3/7/1986,62,54,59
USC00048351,"SONOMA, CA US",3/8/1986,62,55,57
USC00048351,"SONOMA, CA US",3/9/1986,57,41,51
USC00048351,"SONOMA, CA US",3/10/1986,57,48,55
USC00048351,"SONOMA, CA US",3/11/1986,63,46,55
USC00048351,"SONOMA, CA US",3/12/1986,63,40,56
USC00048351,"SONOMA, CA US",3/13/1986,59,45,57
USC00048351,"SONOMA, CA US",3/14/1986,60,34,55
USC00048351,"SONOMA, CA US",3/15/1986,52,43,51
USC00048351,"SONOMA, CA US",3/16/1986,57,45,56
USC00048351,"SONOMA, CA US",3/17/1986,66,42,64
USC00048351,"SONOMA, CA US",3/18/1986,74,49,72
USC00048351,"SONOMA, CA US",3/19/1986,74,42,70
USC00048351,"SONOMA, CA US",3/20/1986,74,41,72
USC00048351,"SONOMA, CA US",3/21/1986,72,41,70
USC00048351,"SONOMA, CA US",3/22/1986,72,42,69
USC00048351,"SONOMA, CA US",3/23/1986,73,45,66
USC00048351,"SONOMA, CA US",3/24/1986,67,49,63
USC00048351,"SONOMA, CA US",3/25/1986,73,40,70
USC00048351,"SONOMA, CA US",3/26/1986,78,42,75
USC00048351,"SONOMA, CA US",3/27/1986,80,48,77
USC00048351,"SONOMA, CA US",3/28/1986,80,47,79
USC00048351,"SONOMA, CA US",3/29/1986,67,53,64
USC00048351,"SONOMA, CA US",3/30/1986,67,53,65
USC00048351,"SONOMA, CA US",3/31/1986,74,53,68
USC00048351,"SONOMA, CA US",4/1/1986,66,49,60
USC00048351,"SONOMA, CA US",4/2/1986,67,36,66
USC00048351,"SONOMA, CA US",4/3/1986,72,37,65
USC00048351,"SONOMA, CA US",4/4/1986,67,39,64
USC00048351,"SONOMA, CA US",4/5/1986,64,47,61
USC00048351,"SONOMA, CA US",4/6/1986,68,49,65
USC00048351,"SONOMA, CA US",4/7/1986,58,47,53
USC00048351,"SONOMA, CA US",4/8/1986,65,43,61
USC00048351,"SONOMA, CA US",4/9/1986,73,43,71
USC00048351,"SONOMA, CA US",4/10/1986,77,44,73
USC00048351,"SONOMA, CA US",4/11/1986,72,40,69
USC00048351,"SONOMA, CA US",4/12/1986,59,45,53
USC00048351,"SONOMA, CA US",4/13/1986,68,37,67
USC00048351,"SONOMA, CA US",4/14/1986,69,44,59
USC00048351,"SONOMA, CA US",4/15/1986,64,47,57
USC00048351,"SONOMA, CA US",4/16/1986,54,43,54
USC00048351,"SONOMA, CA US",4/17/1986,65,38,62
USC00048351,"SONOMA, CA US",4/18/1986,75,42,69
USC00048351,"SONOMA, CA US",4/19/1986,80,42,77
USC00048351,"SONOMA, CA US",4/20/1986,84,46,81
USC00048351,"SONOMA, CA US",4/21/1986,86,46,81
USC00048351,"SONOMA, CA US",4/22/1986,83,48,65
USC00048351,"SONOMA, CA US",4/23/1986,66,42,65
USC00048351,"SONOMA, CA US",4/24/1986,66,39,60
USC00048351,"SONOMA, CA US",4/25/1986,66,49,63
USC00048351,"SONOMA, CA US",4/26/1986,72,39,70
USC00048351,"SONOMA, CA US",4/27/1986,76,44,71
USC00048351,"SONOMA, CA US",4/28/1986,72,48,66
USC00048351,"SONOMA, CA US",4/29/1986,72,40,68
USC00048351,"SONOMA, CA US",4/30/1986,72,36,68
USC00048351,"SONOMA, CA US",5/1/1986,69,45,62
USC00048351,"SONOMA, CA US",5/2/1986,64,54,60
USC00048351,"SONOMA, CA US",5/3/1986,64,52,59
USC00048351,"SONOMA, CA US",5/4/1986,65,48,63
USC00048351,"SONOMA, CA US",5/5/1986,63,44,55
USC00048351,"SONOMA, CA US",5/6/1986,61,39,56
USC00048351,"SONOMA, CA US",5/7/1986,70,37,67
USC00048351,"SONOMA, CA US",5/8/1986,78,42,76
USC00048351,"SONOMA, CA US",5/9/1986,83,50,79
USC00048351,"SONOMA, CA US",5/10/1986,71,48,69
USC00048351,"SONOMA, CA US",5/11/1986,74,40,71
USC00048351,"SONOMA, CA US",5/12/1986,81,41,79
USC00048351,"SONOMA, CA US",5/13/1986,85,45,84
USC00048351,"SONOMA, CA US",5/14/1986,84,45,75
USC00048351,"SONOMA, CA US",5/15/1986,81,53,79
USC00048351,"SONOMA, CA US",5/16/1986,88,45,86
USC00048351,"SONOMA, CA US",5/17/1986,91,49,90
USC00048351,"SONOMA, CA US",5/18/1986,80,46,78
USC00048351,"SONOMA, CA US",5/19/1986,82,44,69
USC00048351,"SONOMA, CA US",5/20/1986,70,49,68
USC00048351,"SONOMA, CA US",5/21/1986,70,44,66
USC00048351,"SONOMA, CA US",5/22/1986,76,42,71
USC00048351,"SONOMA, CA US",5/23/1986,71,44,70
USC00048351,"SONOMA, CA US",5/24/1986,81,44,79
USC00048351,"SONOMA, CA US",5/25/1986,85,51,83
USC00048351,"SONOMA, CA US",5/26/1986,84,52,80
USC00048351,"SONOMA, CA US",5/27/1986,82,52,82
USC00048351,"SONOMA, CA US",5/28/1986,82,48,76
USC00048351,"SONOMA, CA US",5/29/1986,85,53,82
USC00048351,"SONOMA, CA US",5/30/1986,80,51,74
USC00048351,"SONOMA, CA US",5/31/1986,74,52,72
USC00048351,"SONOMA, CA US",6/1/1986,76,54,72
USC00048351,"SONOMA, CA US",6/2/1986,73,54,68
